Region,Subregion,Country,State/Province,Project Name,Latitude,Longitude,Location accuracy,Project_phase,Project_scale,Technology Type,Start year,Estimated_start_year,Capacity (MW),Capacity Rating,Estimated_capacity(MWdc),Estimated land area(hectares/MW),Estimated spatial footprint(m²/MW)
Europe,Western Europe,France,Hauts-de-France,Niergnies Confidentiel solar farm I,50.1473,3.2577,approximate,Active,Medium,PV,2018,2018,8,MWac,10,22.5,250000
Europe,Western Europe,France,Hauts-de-France,Niergnies Confidentiel solar farm II,50.1473,3.2577,approximate,Active,Medium,PV,2020,2020,6.6,MWac,8.25,18.5625,206250
Europe,Western Europe,France,Hauts-de-France,Niergnies Confidentiel solar farm III,50.1473,3.2577,approximate,Active,Medium,PV,2021,2021,13.6,MWac,17,38.25,425000
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Nievroz solar farm,45.8264,5.0668,approximate,Active,Medium,PV,2022,2022,11.1,MWac,13.875,31.21875,346875
Europe,Western Europe,France,,Nlh Energie solar project,49.1412,2.8089,approximate,Active,Medium,PV,0,2017,5,MWac,6.25,14.0625,156250
Europe,Western Europe,France,Nouvelle-Aquitaine,Noguères Confidentiel solar farm,43.3718,-0.5953,approximate,Active,Medium,PV,2021,2021,14.3,MWac,17.875,40.21875,446875
Europe,Western Europe,France,Occitanie,Nohic Confidentiel solar farm,43.8911,1.4389,approximate,Active,Medium,PV,2018,2018,7.2,MWac,9,20.25,225000
Europe,Western Europe,France,Occitanie,Novacoop solar farm,43.8806,1.2531,approximate,Active,Medium,PV,2016,2016,1.9,MWac,2.375,5.34375,59375
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Noves Confidentiel solar farm,43.8762,4.9012,approximate,Active,Medium,PV,2019,2019,1,MWac,1.25,2.8125,31250
Europe,Western Europe,France,Occitanie,Noé Confidentiel solar farm I,43.3545,1.275,approximate,Active,Medium,PV,2019,2019,4.4,MWac,5.5,12.375,137500
Europe,Western Europe,France,Occitanie,Noé Confidentiel solar farm II,43.3545,1.275,approximate,Active,Medium,PV,2019,2019,2,MWac,2.5,5.625,62500
Europe,Western Europe,France,Nouvelle-Aquitaine,Nuaillé-d'Aunis Technique Solaire Invest 21 solar farm,46.2248,-0.929,approximate,Active,Medium,PV,2019,2019,2.8,MWac,3.5,7.875,87500
Europe,Western Europe,France,Occitanie,Nîmes Confidentiel solar farm I,43.8374,4.3601,approximate,Active,Medium,PV,2011,2011,1.5,MWac,1.875,4.21875,46875
Europe,Western Europe,France,Occitanie,Nîmes Confidentiel solar farm II,43.8374,4.3601,approximate,Active,Medium,PV,2016,2016,2.4,MWac,3,6.75,75000
Europe,Western Europe,France,Occitanie,Nîmes Confidentiel solar farm III,43.8374,4.3601,approximate,Active,Medium,PV,2018,2018,13.4,MWac,16.75,37.6875,418750
Europe,Western Europe,France,,Oberhoffen-sur-Moder Confidentiel solar project,48.7826,7.8671,approximate,Active,Medium,PV,0,2017,8.8,MWac,11,24.75,275000
Europe,Western Europe,France,Occitanie,Ombiere Walons solar farm,42.7684,2.8709,approximate,Active,Medium,PV,2016,2016,4.5,MWac,5.625,12.65625,140625
Europe,Western Europe,France,Occitanie,Ombiere Walons solar farm,42.7684,2.8709,approximate,Active,Medium,PV,2016,2016,4.5,MWac,5.625,12.65625,140625
Europe,Western Europe,France,Occitanie,Ombiere Walons solar farm,42.7684,2.8709,approximate,Active,Medium,PV,2016,2016,4.5,MWac,5.625,12.65625,140625
Europe,Western Europe,France,Occitanie,Ombrieres de Gruissan solar farm,43.105,3.0864,approximate,Active,Medium,PV,2022,2022,1.5,MWac,1.875,4.21875,46875
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Ombripark 2 Sarl solar farm,44.0349,4.9969,approximate,Active,Medium,PV,2020,2020,1.6,MWac,2,4.5,50000
Europe,Western Europe,France,Nouvelle-Aquitaine,Onesse-Laharie Confidentiel solar farm,44.0631,-1.021,approximate,Active,Medium,PV,2012,2012,4,MWac,5,11.25,125000
Europe,Western Europe,France,Occitanie,Onet-le-Château Confidentiel solar farm I,44.3747,2.5771,approximate,Active,Medium,PV,2011,2011,2.3,MWac,2.875,6.46875,71875
Europe,Western Europe,France,Occitanie,Onet-le-Château Confidentiel solar farm II,44.3747,2.5771,approximate,Active,Medium,PV,2021,2021,6.3,MWac,7.875,17.71875,196875
Europe,Western Europe,France,,Opaline Alstom solar project,43.2284,0.1046,approximate,Active,Medium,PV,0,2017,1.9,MWac,2.375,5.34375,59375
Europe,Western Europe,France,Nouvelle-Aquitaine,Oradour-Fanais Technique Solaire Invest 21 solar farm,46.12,0.7825,approximate,Active,Medium,PV,2021,2021,3.2,MWac,4,9,100000
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Orange Confidentiel solar farm,44.1371,4.8079,approximate,Active,Medium,PV,2010,2010,1.9,MWac,2.375,5.34375,59375
Europe,Western Europe,France,Normandie,Orbec Confidentiel solar farm,49.0211,0.4057,approximate,Active,Medium,PV,2021,2021,3.3,MWac,4.125,9.28125,103125
Europe,Western Europe,France,Occitanie,Orchestra solar farm,43.6394,3.9637,approximate,Active,Medium,PV,2016,2016,2.2,MWac,2.75,6.1875,68750
Europe,Western Europe,France,Pays de la Loire,Oreas Environnement solar farm,47.0617,-0.8801,approximate,Active,Medium,PV,2016,2016,1.4,MWac,1.75,3.9375,43750
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Orgnac L Aven solar farm,44.3056,4.4333,approximate,Active,Medium,PV,2014,2014,1.1,MWac,1.375,3.09375,34375
Europe,Western Europe,France,Occitanie,Orgueil Confidentiel solar farm I,43.9044,1.4107,approximate,Active,Medium,PV,2015,2015,8.5,MWac,10.625,23.90625,265625
Europe,Western Europe,France,Occitanie,Orgueil Confidentiel solar farm II,43.9044,1.4107,approximate,Active,Medium,PV,2019,2019,4.6,MWac,5.75,12.9375,143750
Europe,Western Europe,France,Occitanie,Ortaffa Confidentiel solar farm I,42.5793,2.9268,approximate,Active,Medium,PV,2013,2013,4.3,MWac,5.375,12.09375,134375
Europe,Western Europe,France,Occitanie,Ortaffa Confidentiel solar farm II,42.5793,2.9268,approximate,Active,Medium,PV,2013,2013,8.8,MWac,11,24.75,275000
Europe,Western Europe,France,Occitanie,Ortaffa Confidentiel solar farm III,42.5793,2.9268,approximate,Active,Medium,PV,2013,2013,11.8,MWac,14.75,33.1875,368750
Europe,Western Europe,France,,Oursbelille solar project,43.2881,0.0368,approximate,Active,Medium,PV,2023,2023,4.3,MWac,5.375,12.09375,134375
Europe,Western Europe,France,Hauts-de-France,Oxelaëre Confidentiel solar farm,50.7886,2.4764,approximate,Active,Medium,PV,2021,2021,13.7,MWac,17.125,38.53125,428125
Europe,Western Europe,France,,O’MEGA 1 floating solar plant,44.1727,4.7755,approximate,Active,Medium,PV,2019,2019,17,MWac,21.25,47.8125,531250
Europe,Western Europe,France,,O’MEGA 1 floating solar plant,44.1727,4.7755,approximate,Active,Medium,PV,2023,2023,5,MWac,6.25,14.0625,156250
Europe,Western Europe,France,,P1146 Claira solar project,42.7602,2.9556,approximate,Active,Medium,PV,0,2017,1.8,MWac,2.25,5.0625,56250
Europe,Western Europe,France,Occitanie,PLM Solaire solar farm,43.8085,4.6393,approximate,Active,Medium,PV,2021,2021,15.2,MWac,19,42.75,475000
Europe,Western Europe,France,Bourgogne-Franche-Comté,PS2 - 21120 solar farm,47.4911,5.212,approximate,Active,Medium,PV,2022,2022,7.2,MWac,9,20.25,225000
Europe,Western Europe,France,Pays de la Loire,PS3 - 49400 solar farm,47.2596,-0.0785,approximate,Active,Medium,PV,2022,2022,8.2,MWac,10.25,23.0625,256250
Europe,Western Europe,France,Occitanie,PSS - Brescou solar farm,43.427,3.2984,approximate,Active,Medium,PV,2017,2017,2.8,MWac,3.5,7.875,87500
Europe,Western Europe,France,Occitanie,Pacoui I01 solar farm,42.671,2.6225,approximate,Active,Medium,PV,2021,2021,2.1,MWac,2.625,5.90625,65625
Europe,Western Europe,France,Nouvelle-Aquitaine,Paginières des Vignes solar farm,45.3113,0.2432,approximate,Upcoming Projects,Medium,PV,2025,2025,8.8,MWp/dc,8.8,19.8,220000
Europe,Western Europe,France,,Palaja Confidentiel solar project,43.1748,2.3828,approximate,Active,Medium,PV,0,2017,6.6,MWac,8.25,18.5625,206250
Europe,Western Europe,France,Nouvelle-Aquitaine,Pamproux privé solar farm I,46.3953,-0.0558,approximate,Active,Medium,PV,2019,2019,2.3,MWac,2.875,6.46875,71875
Europe,Western Europe,France,Nouvelle-Aquitaine,Pamproux privé solar farm II,46.3953,-0.0558,approximate,Active,Medium,PV,2022,2022,1.4,MWac,1.75,3.9375,43750
Europe,Western Europe,France,Nouvelle-Aquitaine,Pardies Confidentiel solar farm,43.3672,-0.5888,approximate,Active,Medium,PV,2020,2020,3.2,MWac,4,9,100000
Europe,Western Europe,France,Nouvelle-Aquitaine,Pareleboscq solar farm,43.9445,0.0124,approximate,Active,Medium,PV,2022,2022,3.9,MWac,4.875,10.96875,121875
Europe,Western Europe,France,Nouvelle-Aquitaine,Parentis-en-Born Confidentiel solar farm,44.3509,-1.0691,approximate,Active,Medium,PV,2016,2016,10.6,MWac,13.25,29.8125,331250
Europe,Western Europe,France,Grand Est,Pargny-sur-Saulx Urbasolarsolar farm,48.7676,4.8449,approximate,Active,Medium,PV,2022,2022,12.8,MWac,16,36,400000
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Parking Stva Amberieu solar farm,45.9584,5.3595,approximate,Active,Medium,PV,2018,2018,4,MWac,5,11.25,125000
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Parking Stva Ambronay solar farm,46.0055,5.3603,approximate,Active,Medium,PV,2018,2018,2.7,MWac,3.375,7.59375,84375
Europe,Western Europe,France,Nouvelle-Aquitaine,Parking Stva Bassens solar farm,44.9015,-0.5163,approximate,Active,Medium,PV,2015,2015,4,MWac,5,11.25,125000
Europe,Western Europe,France,Nouvelle-Aquitaine,Parking Stva Bassens solar farm,44.9015,-0.5163,approximate,Active,Medium,PV,2015,2015,4,MWac,5,11.25,125000
Europe,Western Europe,France,Nouvelle-Aquitaine,Parthenay Confidentiel solar farm,46.6481,-0.2473,approximate,Active,Medium,PV,2015,2015,2,MWac,2.5,5.625,62500
Europe,Western Europe,France,,Passavant-la-Rochère Confidentiel solar project,47.9682,6.0421,approximate,Active,Medium,PV,2023,2023,2,MWac,2.5,5.625,62500
Europe,Western Europe,France,,Passirac Confidentiel solar project,45.3454,-0.0632,approximate,Active,Medium,PV,2023,2023,3.7,MWac,4.625,10.40625,115625
Europe,Western Europe,France,Nouvelle-Aquitaine,Pau Confidentiel solar farm,43.2958,-0.3686,approximate,Active,Medium,PV,2011,2011,3.2,MWac,4,9,100000
Europe,Western Europe,France,Centre-Val de Loire,Paulmy solar farm,46.9814,0.8388,approximate,Active,Medium,PV,2021,2021,9.4,MWac,11.75,26.4375,293750
Europe,Western Europe,France,Occitanie,Pavie solar farm,43.6108,0.5928,approximate,Active,Medium,PV,2019,2019,4.4,MWac,5.5,12.375,137500
Europe,Western Europe,France,,Payra-sur-l'Hers Confidentiel solar project I,43.2666,1.8554,approximate,Active,Medium,PV,0,2017,2.7,MWac,3.375,7.59375,84375
Europe,Western Europe,France,,Payra-sur-l'Hers Confidentiel solar project II,43.2666,1.8554,approximate,Active,Medium,PV,0,2017,2.8,MWac,3.5,7.875,87500
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Penol Confidentiel solar farm,45.3899,5.1905,approximate,Active,Medium,PV,2018,2018,1.6,MWac,2,4.5,50000
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Pernes-les-Fontaines Confidentiel solar farm I,43.9985,5.0593,approximate,Active,Medium,PV,2016,2016,1.5,MWac,1.875,4.21875,46875
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Pernes-les-Fontaines Confidentiel solar farm II,43.9985,5.0593,approximate,Active,Medium,PV,2018,2018,2.2,MWac,2.75,6.1875,68750
Europe,Western Europe,France,,Pernes-les-Fontaines Confidentiel solar project I,43.9985,5.0593,approximate,Active,Medium,PV,2023,2023,4,MWac,5,11.25,125000
Europe,Western Europe,France,Occitanie,Perpignan Confidentiel solar farm I,42.6985,2.8953,approximate,Active,Medium,PV,2010,2010,1.6,MWac,2,4.5,50000
Europe,Western Europe,France,Occitanie,Perpignan Confidentiel solar farm II,42.6985,2.8953,approximate,Active,Medium,PV,2010,2010,1.6,MWac,2,4.5,50000
Europe,Western Europe,France,Occitanie,Perpignan Confidentiel solar farm III,42.6985,2.8953,approximate,Active,Medium,PV,2011,2011,1.3,MWac,1.625,3.65625,40625
Europe,Western Europe,France,Occitanie,Perpignan Confidentiel solar farm IV,42.6985,2.8953,approximate,Active,Medium,PV,2015,2015,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,Occitanie,Perpignan Confidentiel solar farm IX,42.6985,2.8953,approximate,Active,Medium,PV,2021,2021,1.6,MWac,2,4.5,50000
Europe,Western Europe,France,Occitanie,Perpignan Confidentiel solar farm V,42.6985,2.8953,approximate,Active,Medium,PV,2016,2016,1,MWac,1.25,2.8125,31250
Europe,Western Europe,France,Occitanie,Perpignan Confidentiel solar farm VI,42.6985,2.8953,approximate,Active,Medium,PV,2016,2016,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,Occitanie,Perpignan Confidentiel solar farm VII,42.6985,2.8953,approximate,Active,Medium,PV,2018,2018,1,MWac,1.25,2.8125,31250
Europe,Western Europe,France,Occitanie,Perpignan Confidentiel solar farm VIII,42.6985,2.8953,approximate,Active,Medium,PV,2019,2019,1.8,MWac,2.25,5.0625,56250
Europe,Western Europe,France,Occitanie,Perpignan Confidentiel solar farm X,42.6985,2.8953,approximate,Active,Medium,PV,2021,2021,2,MWac,2.5,5.625,62500
Europe,Western Europe,France,,Perpignan Confidentiel solar project IV,42.6985,2.8953,approximate,Active,Medium,PV,2023,2023,3.5,MWac,4.375,9.84375,109375
Europe,Western Europe,France,Nouvelle-Aquitaine,Pessac Confidentiel solar farm,44.8056,-0.6308,approximate,Active,Medium,PV,2011,2011,3.8,MWac,4.75,10.6875,118750
Europe,Western Europe,France,,Pessac Confidentiel solar project II,44.8056,-0.6308,approximate,Active,Medium,PV,2023,2023,4.3,MWac,5.375,12.09375,134375
Europe,Western Europe,France,Occitanie,Pessens solar farm,44.3711,2.6676,approximate,Active,Medium,PV,2020,2020,3,MWac,3.75,8.4375,93750
Europe,Western Europe,France,Nouvelle-Aquitaine,Petit-Palais-et-Cornemps Confidentiel solar farm,44.9823,-0.0504,approximate,Active,Medium,PV,2011,2011,10,MWac,12.5,28.125,312500
Europe,Western Europe,France,Grand Est,Petite-Rosselle Confidentiel solar farm,49.2075,6.8489,approximate,Active,Medium,PV,2022,2022,6.5,MWac,8.125,18.28125,203125
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Peyrins C solar farm,45.0923,5.0478,approximate,Active,Medium,PV,2018,2018,1.7,MWac,2.125,4.78125,53125
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Peyrolles-en-Provence Confidentiel solar farm,43.6466,5.5836,approximate,Active,Medium,PV,2021,2021,12,MWac,15,33.75,375000
Europe,Western Europe,France,Nouvelle-Aquitaine,Philondenx solar farm,43.5631,-0.4458,approximate,Active,Medium,PV,2012,2012,2.5,MWac,3.125,7.03125,78125
Europe,Western Europe,France,Bourgogne-Franche-Comté,Photon Technologies 7 solar farm,46.8057,3.5481,approximate,Active,Medium,PV,2022,2022,1.3,MWac,1.625,3.65625,40625
Europe,Western Europe,France,Centre-Val de Loire,Photosol SPV 14 solar farm,47.2936,1.7706,approximate,Active,Medium,PV,2022,2022,5.5,MWac,6.875,15.46875,171875
Europe,Western Europe,France,Nouvelle-Aquitaine,Photosol SPV 28 solar farm,45.6884,0.3988,approximate,Active,Medium,PV,2018,2018,4,MWac,5,11.25,125000
Europe,Western Europe,France,Occitanie,Photosol Sarrazac solar farm,45.0173,1.5495,approximate,Active,Medium,PV,2014,2014,11.5,MWac,14.375,32.34375,359375
Europe,Western Europe,France,,Photosol Spv 36 49430 solar project,47.6513,-0.3042,approximate,Active,Medium,PV,2022,2022,16.5,MWac,20.625,46.40625,515625
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Pierrelatte Confidentiel solar farm I,44.3779,4.6977,approximate,Active,Medium,PV,2010,2010,7.2,MWac,9,20.25,225000
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Pierrelatte Confidentiel solar farm II,44.3779,4.6977,approximate,Active,Medium,PV,2019,2019,2.8,MWac,3.5,7.875,87500
Europe,Western Europe,France,Nouvelle-Aquitaine,Pindray Confidentiel solar farm,46.491,0.8122,approximate,Active,Medium,PV,2017,2017,4.2,MWac,5.25,11.8125,131250
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Pins Batards solar farm,43.4263,6.2217,approximate,Active,Medium,PV,2014,2014,10.9,MWac,13.625,30.65625,340625
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Piolenc Confidentiel solar farm I,44.1786,4.7628,approximate,Active,Medium,PV,2019,2019,15.4,MWac,19.25,43.3125,481250
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Piolenc Confidentiel solar farm II,44.1786,4.7628,approximate,Active,Medium,PV,2022,2022,4.4,MWac,5.5,12.375,137500
Europe,Western Europe,France,,Plaine de Nange solar farm,48.1432,3.2999,approximate,Upcoming Projects,Medium,PV,2025,2025,10.1,MWp/dc,10.1,22.725,252500
Europe,Western Europe,France,,Plaine-Haute Confidentiel solar project,48.4457,-2.8543,approximate,Active,Medium,PV,0,2016,4,MWac,5,11.25,125000
Europe,Western Europe,France,Occitanie,Plaisance-du-Touch Confidentiel solar farm I,43.5653,1.2978,approximate,Active,Medium,PV,2012,2012,1.1,MWac,1.375,3.09375,34375
Europe,Western Europe,France,Occitanie,Plaisance-du-Touch Confidentiel solar farm II,43.5653,1.2978,approximate,Active,Medium,PV,2017,2017,7.8,MWac,9.75,21.9375,243750
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Plan-d'Orgon Confidentiel solar farm,43.8084,4.9983,approximate,Active,Medium,PV,2022,2022,1,MWac,1.25,2.8125,31250
Europe,Western Europe,France,Bretagne,Pleugriffet Confidentiel solar farm I,47.9893,-2.6863,approximate,Active,Medium,PV,2022,2022,5.7,MWac,7.125,16.03125,178125
Europe,Western Europe,France,Bretagne,Pleugriffet Confidentiel solar farm II,47.9893,-2.6863,approximate,Active,Medium,PV,2022,2022,8,MWac,10,22.5,250000
Europe,Western Europe,France,Bretagne,Plounévez-Moëdec Confidentiel solar farm,48.556,-3.4426,approximate,Active,Medium,PV,2021,2021,2.2,MWac,2.75,6.1875,68750
Europe,Western Europe,France,Bretagne,Plumelin Energie solar farm,47.8621,-2.8869,approximate,Active,Medium,PV,2011,2011,1,MWac,1.25,2.8125,31250
Europe,Western Europe,France,Nouvelle-Aquitaine,Poletto solar farm,44.498,0.67,approximate,Active,Medium,PV,2019,2019,1.5,MWac,1.875,4.21875,46875
Europe,Western Europe,France,Occitanie,Pollestres Confidentiel solar farm,42.6421,2.8709,approximate,Active,Medium,PV,2022,2022,2.9,MWac,3.625,8.15625,90625
Europe,Western Europe,France,Nouvelle-Aquitaine,Pompogne Confidentiel solar farm,44.2546,0.0498,approximate,Active,Medium,PV,2014,2014,6.9,MWac,8.625,19.40625,215625
Europe,Western Europe,France,Occitanie,Pont-de-Larn Confidentiel solar farm,43.5302,2.4058,approximate,Active,Medium,PV,2012,2012,1.8,MWac,2.25,5.0625,56250
Europe,Western Europe,France,Nouvelle-Aquitaine,Pont-du-Casse Confidentiel solar farm,44.2325,0.6819,approximate,Active,Medium,PV,2022,2022,1.8,MWac,2.25,5.0625,56250
Europe,Western Europe,France,Hauts-de-France,Pont-sur-Sambre Confidentiel solar farm I,50.2215,3.8486,approximate,Active,Medium,PV,2020,2020,4.5,MWac,5.625,12.65625,140625
Europe,Western Europe,France,Occitanie,Ponteilla Confidentiel solar farm,42.6272,2.8139,approximate,Active,Medium,PV,2021,2021,1.2,MWac,1.5,3.375,37500
Europe,Western Europe,France,Nouvelle-Aquitaine,Pontenx-les-Forges Confidentiel solar farm,44.24,-1.1209,approximate,Active,Medium,PV,2020,2020,4,MWac,5,11.25,125000
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Port-Saint-Louis-du-Rhône Confidentiel solar farm I,43.3891,4.8026,approximate,Active,Medium,PV,2010,2010,1.5,MWac,1.875,4.21875,46875
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Port-Saint-Louis-du-Rhône Confidentiel solar farm II,43.3891,4.8026,approximate,Active,Medium,PV,2016,2016,1.9,MWac,2.375,5.34375,59375
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Port-Saint-Louis-du-Rhône Confidentiel solar farm III,43.3891,4.8026,approximate,Active,Medium,PV,2018,2018,2,MWac,2.5,5.625,62500
Europe,Western Europe,France,Provence-Alpes-Côte d'Azur,Port-Saint-Louis-du-Rhône Confidentiel solar farm IV,43.3891,4.8026,approximate,Active,Medium,PV,2022,2022,4,MWac,5,11.25,125000
Europe,Western Europe,France,Auvergne-Rhône-Alpes,Portes-lès-Valence Confidentiel solar farm,44.8753,4.8775,approximate,Active,Medium,PV,2021,2021,2.4,MWac,3,6.75,75000
Europe,Western Europe,France,Occitanie,Portet-sur-Garonne Confidentiel solar farm,43.5283,1.4018,approximate,Active,Medium,PV,2020,2020,1.1,MWac,1.375,3.09375,34375
